"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","202"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","233"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","330"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","336"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","268"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","304"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","303"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","248"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","341"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","289"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","196"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","145"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","88"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-05-01","2005-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","107"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-06-01","2005-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","169"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-07-01","2005-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","221"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-08-01","2005-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","305"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-09-01","2005-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","374"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-10-01","2005-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","396"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-11-01","2005-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","304"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2005-12-01","2005-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","380"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-01-01","2006-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","375"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-02-01","2006-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","352"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-03-01","2006-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","282"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-04-01","2006-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","146"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-05-01","2006-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","192"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-06-01","2006-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","200"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-07-01","2006-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","199"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-08-01","2006-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","230"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-09-01","2006-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","185"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-10-01","2006-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","162"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-11-01","2006-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","209"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2006-12-01","2006-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","194"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-01-01","2007-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","367"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-02-01","2007-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","292"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-03-01","2007-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","202"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-04-01","2007-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","222"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-05-01","2007-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","332"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-06-01","2007-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","270"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-07-01","2007-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","360"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-08-01","2007-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","392"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-09-01","2007-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","196"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-10-01","2007-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","268"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-11-01","2007-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","227"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2007-12-01","2007-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","235"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-01-01","2008-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","275"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-02-01","2008-02-29","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","249"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-03-01","2008-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","179"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-04-01","2008-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","338"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-05-01","2008-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","335"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-06-01","2008-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","287"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-07-01","2008-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","433"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-08-01","2008-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","405"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-09-01","2008-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","296"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-10-01","2008-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","361"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-11-01","2008-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","327"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2008-12-01","2008-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","423"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-01-01","2009-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","270"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-02-01","2009-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","244"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-03-01","2009-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","204"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-04-01","2009-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","321"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-05-01","2009-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","227"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-06-01","2009-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","190"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-07-01","2009-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","198"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-08-01","2009-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","173"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-09-01","2009-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","150"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-10-01","2009-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","165"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-11-01","2009-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","163"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2009-12-01","2009-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","223"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-01-01","2010-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","245"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-02-01","2010-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","238"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-03-01","2010-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","274"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-04-01","2010-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","246"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-05-01","2010-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","292"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-06-01","2010-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","523"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-07-01","2010-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","466"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-08-01","2010-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","366"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-09-01","2010-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","625"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-10-01","2010-10-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","551"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-11-01","2010-11-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","305"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","JOHOR","MY-01","NA","NA","2010-12-01","2010-12-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","275"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-01-01","1993-01-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","9"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-02-01","1993-02-28","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","6"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-03-01","1993-03-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-04-01","1993-04-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-05-01","1993-05-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","1"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-06-01","1993-06-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-07-01","1993-07-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","5"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-08-01","1993-08-31","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","3"
"Dengue","38362002","Dengue virus","12637","0","MALAYSIA","MY","KELANTAN","MY-03","NA","NA","1993-09-01","1993-09-30","0","0-130","None specified","NA","NA","Malaysia Dengue Surveillance System","2"
